name,brand,barcode,proteins,carbohydrates,fats,energy,saturated_fats,monounsaturated_fats,polyunsaturated_fats,omega3,omega6,sugars,salt,dietary_fiber,cholesterol_milli,caffeine_milli,vitamin_a_micro,vitamin_b1_milli,vitamin_b2_milli,vitamin_b3_milli,vitamin_b5_milli,vitamin_b6_milli,vitamin_b7_micro,vitamin_b9_micro,vitamin_b12_micro,vitamin_c_milli,vitamin_d_micro,vitamin_e_milli,vitamin_k_micro,manganese_milli,magnesium_milli,potassium_milli,calcium_milli,copper_milli,zinc_milli,sodium_milli,iron_milli,phosphorus_milli,selenium_micro,iodine_micro,package_weight,serving_weight
Petit Beurre mit Schokolade,,,7.7,63.8,21.3,482,12.9,6.5,1.1,,,37.2,0.5,2.1,23,,,0.1,0.21,0.31,0.23,0.07,,6.3,0,1.3,0.1,0.45,,,39,370,120,,1.2,200,1.6,160,k.A.,9.1,,
"Petit Beurre, Vollkorn",,,9.6,65.3,12.7,426,7.1,2.8,1.4,,,17.3,0.6,6,33,,,0.26,0.09,0.39,0.67,0.23,,25.9,0.01,0,0.2,0.79,,,68,290,30,,1.8,230,2.8,190,3.2,2.5,,
"Pfefferminze, roh",,,3.8,5.3,0.7,49,0.1,0,0.4,,,5.2,0.0,3,0,,,0.12,0.33,1.1,0.19,0.05,,110,0,31,0,5,,,30,260,210,,1.2,15,9.5,75,k.A.,4,,
"Pferderagout mit Sauce, zubereitet",,,11.8,3,3.6,93,0.6,2.1,0.5,,,1.2,0.8,0.6,30,,,0.04,0.05,1.5,0.25,0.11,,9.3,1.03,0.7,0.1,0.56,,,11,140,13,,1.6,300,2.8,86,k.A.,1.1,,
"Pferd, Filet, gebraten (ohne Zusatz von Fett und Salz)",,,27.8,0,3.1,139,1,1,0.6,,,0,0.1,0,71,,,0.09,0.11,4.73,0.66,0.29,,9.1,3,0,0.2,0.14,,,27,300,16,,4,51,6.2,220,k.A.,1.4,,
"Pferd, Filet, roh",,,21.4,0,2.9,112,0.9,0.9,0.6,,,0,0.1,0,52,,,0.13,0.1,4.6,0.6,0.38,,8,3,0,0.2,0.14,,,23,330,13,,2.9,44,4.7,190,k.A.,1,,
"Pfirsich, gelb, roh",,,0.8,8.9,0.1,43,0,0,0,,,8,0.0,1.9,0,,,0.01,0.03,0.63,0.18,0.02,,4.5,0,6.1,0,0.96,,,9,190,7.3,,0.1,1.3,0.2,21,1.3,3,,
"Pfirsich in Sirup, Konserve, abgetropft",,,0.7,18.6,0.1,82,0,0,0,,,17.9,0.0,1.6,0,,,0.01,0.02,0.51,0.15,0.01,,2.3,0,2.5,0,0.98,,,7.4,120,7.2,,0.1,0.8,0.1,17,1.3,3.1,,
"Pfirsich mit Süssungsmittel, Konserve, abgetropft",,,0.8,8.1,0.1,40,0,0,0.1,,,7.3,0.0,1.7,0,,,0.01,0.03,0.57,0.17,0.02,,2.5,0,2.8,0,1.09,,,8.2,130,7.9,,0.2,0.9,0.2,19,1.5,3.4,,
"Pflaume, gedünstet, abgetropft (ohne Zugabe von Zucker)",,,0.7,10.1,0.2,48,0,0,0.1,,,8.6,0.0,1.6,0,,,0.03,0.04,0.44,0.16,0.03,,1.2,0,2.6,0,1.05,,,7.3,120,9.7,,0.1,1.3,0.3,16,0.7,1.7,,
"Pflaume, getrocknet",,,1.6,55.4,0.4,227,0.2,0.1,0.1,,,38.1,0.0,5.1,0,,,0.03,0.03,0.43,0.38,0.25,,1,0,0.5,0,1.05,,,30,610,50,,0.3,3,0.4,66,0.2,0.8,,
"Pflaumenkuchen, hausgemacht, gebacken (mit Blätterteig)",,,2.9,18.7,7.5,157,3.3,2.9,0.9,,,8.4,0.3,1.6,20,,,0.05,0.07,0.35,0.29,0.04,,4.2,0.08,3.1,0.2,1.34,,,9,150,21,,0.2,120,0.4,39,2.1,4.2,,
"Pflaumenkuchen, hausgemacht, gebacken (mit Kuchenteig)",,,3.2,19.5,7.3,159,3.3,2.8,0.9,,,8.4,0.2,1.6,20,,,0.05,0.07,0.35,0.3,0.05,,4.1,0.08,3.1,0.2,1.3,,,12,160,22,,0.3,99,0.5,49,2.1,4.2,,
"Pflaume, roh",,,0.6,10.2,0.2,48,0,0,0.1,,,8.8,0.0,1.6,0,,,0.04,0.04,0.45,0.17,0.03,,2,0,5.2,0,0.85,,,7.4,160,8.3,,0.1,1.7,0.3,16,0.6,1.4,,
"Pilz (Durchschnitt), gedünstet (ohne Zugabe von Fett und Salz)",,,4.1,1.2,0.3,30,0.1,0,0.2,,,0.3,0.0,2.8,0,,,0.1,0.31,3.91,2,0.09,,15.7,0,2,2.4,0.02,,,11,360,8.4,,0.6,5.8,1.3,120,k.A.,19,,
"Pilz (Durchschnitt), roh",,,3.6,1,0.3,26,0.1,0,0.2,,,0.3,0.0,2.3,0,,,0.1,0.31,4.01,2,0.09,,21.4,0,2.3,2,0.01,,,11,380,7.1,,0.5,5.5,1.3,100,k.A.,17,,
"Pilzrisotto, zubereitet",,,4.0,18.5,3.9,128,1.9,1.4,0.3,,,0.5,0.5,1.5,7,,,0.05,0.14,2.09,0.47,0.02,,7.3,0.08,0.4,0.6,0.3,,,10,55,70,,0.6,210,0.2,81,k.A.,3.3,,
"Pilzsauce, gebunden",,,3.9,8.5,8.9,132,5.4,2.1,0.5,,,4,0.6,0.7,28,,,0.05,0.26,1.21,0.48,0.03,,4.3,0.13,0.8,0.4,0.25,,,11,170,110,,0.5,250,0.1,90,k.A.,8.7,,
Pilzsuppe,,,1.1,5.5,1.2,38,0.5,0.2,0.5,,,2,0.9,0.5,0,,,0.03,0.07,0.4,0.1,0.01,,3,0,0,0,0.14,,,5,68,40,,0.3,370,0.2,36,k.A.,4.9,,
Pinienkerne,,,16.5,13,61.9,688,4.3,15.7,25.7,,,4.9,0.0,6.3,0,,,0.49,0.26,3.33,0.41,0.22,,63.4,0,0.5,0,11.85,,,370,810,20,,5.8,1.9,6.5,690,1,11,,
Pistazie,,,25.5,12.3,50.3,621,5.7,24.6,14.3,,,7.2,0.0,8.8,0,,,0.43,0.24,1.1,0.52,0.9,,68.4,0,5.6,0,1.64,,,120,1000,92,,3.3,1,2.8,470,6.8,5,,
"Pizza al tonno, gebacken",,,11.9,26.6,7.5,225,3,3.4,0.6,,,1.4,0.7,1.5,16,,,0.08,0.1,1.76,0.22,0.11,,11.2,0.69,2.7,0.2,1.52,,,15,180,84,,1,270,0.6,130,k.A.,3.6,,
"Pizza Calzone, gebacken",,,11.4,26.6,7.6,224,3,3.5,0.6,,,1.5,0.9,1.5,16,,,0.15,0.11,1.3,0.27,0.1,,11.1,0.29,10,0.1,1.46,,,15,200,84,,1.1,350,0.5,150,k.A.,2.5,,
"Pizza Hawaii, gebacken",,,9.5,24.3,6.3,195,2.5,2.9,0.5,,,3.6,0.7,1.5,13,,,0.13,0.1,1.12,0.26,0.1,,10,0.24,9.7,0.1,1.23,,,15,190,72,,0.9,290,0.5,130,k.A.,2.1,,
"Pizza Margherita, gebacken",,,9.9,30,8.4,238,3.3,3.8,0.6,,,1.6,0.7,1.7,12,,,0.09,0.1,0.7,0.22,0.08,,12.3,0.32,3,0.1,1.63,,,13,180,93,,1,270,0.5,130,k.A.,2.3,,
"Pizza mit Gemüse, gebacken",,,5.7,17.6,3.2,125,1.2,1.4,0.4,,,1.8,0.3,2,4,,,0.09,0.11,0.99,0.46,0.1,,18,0.1,13.1,0.3,0.9,,,14,240,44,,0.6,130,0.6,83,k.A.,4.8,,
"Pizza mit Mascarpone und Rucola, gebacken",,,9.5,27.6,9.7,239,4.4,4,0.7,,,1.7,0.6,1.6,16,,,0.09,0.11,0.67,0.23,0.08,,16.5,0.3,5.8,0.1,1.56,,,14,180,98,,0.9,250,0.5,120,k.A.,3.7,,
"Pizza Prosciutto e Funghi, gebacken",,,10.7,24,6.9,204,2.7,3.1,0.5,,,1.4,0.8,1.6,14,,,0.14,0.14,1.57,0.46,0.1,,11.7,0.26,9.2,0.3,1.31,,,15,230,77,,1,310,0.6,150,k.A.,4.4,,
"Pizza Prosciutto, gebacken",,,10.6,28.8,6.4,218,2.2,3.2,0.6,,,1.6,0.9,1.6,13,,,0.16,0.1,1.37,0.28,0.11,,11.2,0.19,10.8,0,1.55,,,15,220,59,,0.9,360,0.5,130,k.A.,2.3,,
"Pizza Quattro Formaggi, gebacken",,,12.3,37.2,10.6,297,5,3.9,0.8,,,0.2,1.1,1.8,20,,,0.08,0.11,0.41,0.3,0.05,,12.1,0.32,0,0.2,1.17,,,16,120,210,,1.2,450,0.5,180,k.A.,6.8,,
"Pizzateig (mit Olivenöl), ungebacken",,,7.0,41.2,3.6,229,0.5,2.2,0.6,,,0.2,0.7,2,0,,,0.11,0.04,0.4,0.24,0.04,,19.8,0,0,0,1.15,,,9.4,110,5.9,,0.4,290,0.4,44,1.4,0.6,,
"Plätzli (Durchschnitt aus Geflügel, Kalb, Rind, Schwein), gebraten (ohne Zusatz von Fett und Salz)",,,29.7,0.2,2.4,141,0.8,1,0.4,,,0,0.2,0,71,,,0.26,0.2,8.76,0.9,0.42,,8.2,0.95,0,0.2,0.48,,,29,370,12,,2.5,72,1.2,230,15,1.8,,
"Plätzli (Durchschnitt aus Rind, Kalb, Schwein, Geflügel), paniert, gebraten",,,23.9,10.2,10.2,229,1.5,6.5,1.4,,,0.5,0.9,0.6,90,,,0.28,0.18,7.25,1.09,0.44,,19.4,0.98,0,0.5,2.47,,,26,350,19,,2,340,1.2,220,14,6.3,,
"Plätzli (Durchschnitt aus Rind, Kalb, Schwein, Geflügel), roh ",,,22.6,0.2,2.1,110,0.7,0.9,0.3,,,0,0.2,0,52,,,0.27,0.16,7.8,0.79,0.45,,7.9,0.9,0,0.2,0.41,,,24,340,9.2,,1.9,61,0.9,200,11,1.3,,
"Polenta nera (aus Maisgriess und Buchweizenmehl), gekocht",,,4.1,12.4,4.8,111,2.7,1.2,0.3,,,0.3,1.1,0.9,12,,,0.03,0.05,1.05,0.27,0.04,,25.3,1.06,0,0.1,0.11,,,26,93,75,,0.5,440,0.5,84,k.A.,4.6,,
Pommes Chips,,,4.9,49.3,34.8,538,3.5,28.6,1.6,,,2.5,1.2,3.8,0,,,0.39,0.05,1.23,0.86,1.06,,60.5,0,32.5,0,2.89,,,40,880,14,,0.6,500,0.9,92,k.A.,8,,
Pommes Chips fettreduziert,,,5.9,59.2,22.1,468,2.5,5.9,12.3,,,3,1.2,4.5,0,,,0.46,0.06,1.48,1.04,1.27,,72.8,0,39,0,2.61,,,48,1060,17,,0.8,490,1.1,110,k.A.,9.6,,
"Pommes Frites (im Ofen gebacken), ungesalzen",,,3.8,32.6,6.6,213,0.6,5.1,0.5,,,0.3,0.0,4.2,0,,,0.1,0.02,1.15,0.52,0.52,,40.6,0,2.4,0,2.26,,,29,590,11,,0.5,1.6,0.7,81,0.4,6.2,,
"Pommes Frites (in HO Sonnenblumenöl frittiert), ungesalzen",,,3.2,32.4,15.4,286,1.6,12.6,0.7,,,1.6,0.0,2.5,0,,,0.25,0.03,0.81,0.57,0.7,,39.8,0,21.4,0,1.3,,,26,580,9.4,,0.4,15,0.6,60,k.A.,5.1,,
Popcorn,,,12.0,62.9,4.2,367,0.6,1.1,1.9,,,1.2,0.0,15,0,,,0.2,0.2,2,0.4,0.2,,23,0,0,0,11,,,110,300,10,,1.7,4,2.7,300,k.A.,0,,
"Portwein, 18.5 vol%",,,0.2,12,0,152,0,0,0,,,12,0.0,0,0,,,0,0.01,0.05,0.03,0.01,,1,0.1,0,0,0,,,9,75,7,,0.3,9,0.4,12,k.A.,10,,
"Poulet, Brust, mit Haut, roh",,,23.3,0,6.5,152,2.1,3,1.2,,,0,0.1,0,70,,,0.08,0.14,4.43,0.87,0.77,,10,0.4,0,1.5,0.62,,,26,320,3.9,,0.5,34,0.3,210,10,10,,
"Poulet, Brust, ohne Haut, roh",,,24.6,0,1,107,0.3,0.4,0.3,,,0,0.1,0,63,,,0.16,0.11,10.92,0.87,0.77,,12,0.29,0,1.5,0.62,,,27,350,3.3,,0.5,36,0.3,220,14,0.9,,
"Poulet, Brust, Schnitzel oder Geschnetzeltes, gebraten (ohne Zusatz von Fett und Salz)",,,30.1,0,0.8,128,0.2,0.3,0.2,,,0,0.1,0,79,,,0.14,0.14,10.92,0.87,0.53,,7.5,0.24,0,1.4,0.58,,,27,400,4.1,,0.6,38,0.4,230,18,1.2,,
"Poulet, ganz, mit Haut, gebraten (ohne Zusatz von Fett und Salz)",,,25.1,0,10.3,193,2.8,4.5,1.8,,,0,0.2,0,103,,,0.09,0.18,4.73,0.9,0.4,,6.4,0.35,2.7,0,0.07,,,21,210,15,,1.3,79,0.9,170,k.A.,13,,
"Poulet, ganz, mit Haut, roh",,,18.8,0,10.3,168,2.8,4.5,1.8,,,0,0.2,0,77,,,0.11,0.15,4.43,0.9,0.5,,8,0.4,2.5,0,0.07,,,20,260,12,,1,70,0.7,160,k.A.,10,,
"Pouletgeschnetzeltes an Currysauce, hausgemacht",,,14.6,3.3,4.8,116,1.5,2.4,0.5,,,1.5,0.5,0.4,44,,,0.06,0.08,4.15,0.36,0.29,,5.4,0.1,0.6,0.6,0.76,,,17,170,15,,0.4,210,0.9,110,k.A.,1.2,,
"Poulet, Schenkel, mit Haut, gebraten (ohne Zusatz von Fett und Salz)",,,23.9,0,10.2,187,3.2,5,1.8,,,0,0.2,0,107,,,0.11,0.18,4.73,0.87,0.46,,8,0.67,0,1.5,0.66,,,21,240,7.2,,1.3,71,0.6,190,37,11,,
"Poulet, Schenkel, mit Haut, roh",,,17.9,0,10.2,163,3.2,5,1.8,,,0,0.2,0,80,,,0.14,0.15,4.43,0.87,0.57,,10,0.77,0,1.5,0.62,,,20,300,5.7,,1,63,0.5,180,28,8,,
"Poulet, Schenkel, ohne Haut, roh",,,19.7,0,6.2,135,1.9,2.8,1.4,,,0,0.2,0,86,,,0.14,0.27,4.43,0.87,0.38,,10,0.4,0,1.5,0.62,,,20,300,5.6,,0.9,76,0.5,190,k.A.,5,,
"Preiselbeere, roh",,,0.3,6.2,0.5,36,0,0.1,0.3,,,6.1,0.0,2.9,0,,,0.02,0.02,0.1,0,0.01,,3,0,12,0,0.94,,,6,81,14,,0.2,2,0.5,10,0.1,5,,
Prussien,,,4.7,53.8,22.4,438,13.2,5.2,1.3,,,27.4,0.8,1.2,59,,,0.06,0.02,0.12,0.14,0.06,,3,0,0,0.4,0.67,,,14,75,10,,0.5,310,0.6,52,1,0.6,,
"Pudding, Caramel",,,3.4,23,2.1,125,1.4,0.6,0.1,,,20.1,0.2,0.1,12,,,0.03,0.2,0.1,Sp.,0.03,,8,0.3,0,0.1,0.16,,,9,150,94,,0.3,70,Sp.,77,k.A.,6.2,,
"Pudding, Schokolade",,,3.0,21,2.6,121,0.5,1.1,0.9,,,12.1,0.3,1,3,,,0.14,0.16,0.3,0.2,0.02,,3,0.08,2,0,0.11,,,14,180,90,,0.4,130,0.5,80,k.A.,3.2,,
"Pudding, Vanille",,,2.8,18,2.1,102,0.3,0.9,0.8,,,10.4,0.3,0.1,7,,,0.1,0.14,0.3,0.3,0.02,,0,0.09,0,0,0.13,,,10,120,96,,0.3,140,0.1,40,k.A.,5.9,,
"Puffreis, knusprig",,,6.3,86,1.5,385,0.5,0.2,0.2,,,6.6,1.2,1.3,0,,,0.03,0.03,4.32,0.49,0.06,,13.1,0,0,0,0.17,,,33,180,7.6,,1,460,0.7,170,2.6,0,,
"Quarkblätterteig (mit Butter), ungebacken",,,7.1,29,28.3,401,16.8,6.6,1.6,,,1.3,0.8,1.3,78,,,0.09,0.12,0.22,0.27,0.07,,11.7,0.12,0.1,0.4,0.83,,,16,110,38,,0.6,330,0.6,89,k.A.,3.2,,
"Quarkblätterteig (mit pflanzlichem Fett), ungebacken",,,7.1,28.8,26.9,388,9.7,11.6,4.4,,,1.2,0.9,1.3,17,,,0.09,0.12,0.27,0.3,0.07,,12.2,0.13,0.1,1,3.62,,,16,120,37,,0.6,350,0.6,90,k.A.,3.6,,
"Quark, mit Früchten, gezuckert",,,8.4,14.1,2.4,112,1.4,0.6,0.1,,,13.4,0.1,0.1,8,,,0.01,0.34,0.27,0.3,0.03,,16.3,0.37,0.6,0.1,0.09,,,8.6,120,93,,0.4,27,0,120,k.A.,20,,
"Quark, nature, halbfett",,,9.4,4.1,5,99,3,1.2,0.2,,,3.4,0.1,0,17,,,0.01,0.41,0.3,0.4,0.03,,18.6,0.47,0.2,0.1,0.13,,,9.3,130,110,,0.4,32,0,140,k.A.,21,,
"Quark, nature, mager",,,10.6,4.2,0.2,61,0.1,0,0,,,3.5,0.1,0,Sp.,,,0.01,0.39,0.31,0.29,0.04,,19.4,0.42,0.1,0,0,,,9.9,140,110,,0.5,33,0,150,k.A.,27,,
"Quark, nature, Rahm",,,6.9,3.7,15.6,183,9.4,3.7,0.7,,,3.2,0.1,0,53,,,0.02,0.3,0.28,0.26,0.03,,16.7,0.38,0.4,0.2,0.4,,,8.1,120,93,,0.3,29,0,110,k.A.,8.5,,
"Quiche Lorraine, gebacken (mit Blätterteig)",,,8.5,11.5,23.4,291,12.5,6.6,1.5,,,1.6,1.2,0.5,131,,,0.12,0.14,0.69,0.61,0.07,,8.9,0.38,4.2,0.9,0.76,,,13,140,48,,0.9,470,0.7,110,k.A.,11,,
"Quiche Lorraine, gebacken (mit Kuchenteig)",,,9.0,14.5,22.2,295,11.7,6.3,1.5,,,1.6,1.2,0.6,127,,,0.13,0.14,0.71,0.63,0.07,,9.3,0.38,4.2,0.9,0.75,,,14,150,49,,1,460,0.7,120,k.A.,11,,
"Quinoa, gekocht (ohne Zugabe von Salz und Fett)",,,4.4,19.1,2,117,0.1,0.3,0.8,,,1,0.0,2.7,0,,,0.09,0.1,0.27,0.26,0.09,,35,0,0.1,0,0.78,,,63,220,19,,1,1,1.2,140,0.4,0.6,,
"Quinoa, roh",,,13.3,58.2,6.6,362,0.5,1.1,2.5,,,3.1,0.0,8.3,0,,,0.4,0.37,0.91,0.88,0.38,,135.3,0,0.5,0,2.25,,,180,800,41,,2.9,1.2,3.6,420,1.1,1.6,,
"Quitte, gekocht, abgetropft (ohne Zugabe von Zucker)",,,0.5,7.3,0.6,49,0,0.2,0.3,,,7.3,0.0,5.9,0,,,0.02,0.03,0.2,0.08,0.04,,5,0,6.5,0,0.5,,,8.2,140,12,,0.3,1.5,0.7,20,1,1.3,,
"Quitte, roh",,,0.4,7.3,0.5,47,0,0.2,0.2,,,7.3,0.0,5.9,0,,,0.03,0.03,0.2,0.08,0.04,,8,0,13,0,0.4,,,8.2,180,10,,0.2,2,0.6,20,0.8,1,,
Raclettekäse,,,25.9,0,27.9,357,16.7,6.5,1.3,,,0,1.8,0,84,,,0.01,0.29,0.2,0.25,0.06,,49,1.55,Sp.,0.3,0.68,,,27,70,670,,3.9,730,0.1,490,k.A.,11,,
"Radieschen, roh",,,0.9,1.5,0.1,14,0,0,0,,,1.1,0.1,1.4,0,,,0.02,0.04,0.25,0.08,0.05,,45.3,0,16.3,0,0.01,,,9.5,300,32,,0.1,28,0.3,18,0.1,1,,
Rahm (Durchschnitt),,,2.2,3.3,28.6,279,17.1,6.7,1.3,,,3.3,0.1,0,85,,,0.02,0.14,0.08,0.36,0.02,,5.1,0.28,0.5,0.4,0.67,,,7.1,120,80,,0.2,42,0,74,k.A.,9.1,,
"Rahmglace, Aroma",,,4.1,24.2,17.9,278,10.8,3.7,0.8,,,21.9,0.2,2,73,,,0.05,0.18,0.1,0.57,0.04,,15.6,0.47,1,Sp.,0.3,,,21,210,110,,0.6,62,1.3,110,3,17,,
"Rahmglace, Frucht",,,3.5,24.7,8,185,5,2.6,0.3,,,23.7,0.2,0,26,,,0.04,0.26,Sp.,Sp.,0.07,,9,0,1,0.1,0.17,,,Sp.,180,110,,0.4,61,0.5,99,k.A.,Sp.,,
Rahmkaramellen,,,0.4,79.3,3.6,351,2.2,1.1,0.1,,,79.3,0.3,0,11,,,0.03,0.04,0.01,0.04,0,,1,Sp.,0.1,0.1,0.11,,,5,120,21,,0.1,120,0.8,16,k.A.,1.1,,
"Rahmspinat, gekocht",,,2.9,4,3.8,65,1.4,1,1,,,1.2,0.7,1.8,6,,,0.06,0.21,0.6,0.24,0.16,,50,0.04,24.6,0,2.41,,,74,490,110,,0.6,300,1.5,58,k.A.,11,,
"Rande, gedämpft (ohne Zugabe von Salz)",,,2.0,10,0.4,56,0.1,0,0.2,,,10,0.1,2.7,0,,,0.02,0.05,0.2,0.16,0.04,,68.3,0,4.8,0,0.1,,,21,440,21,,0.4,47,0.3,26,0.2,0.6,,
"Rande, roh",,,1.7,8.4,0.3,48,0,0,0.1,,,8.4,0.1,2.3,0,,,0.02,0.04,0.2,0.15,0.04,,91,0,4.8,0,0.08,,,20,410,18,,0.3,47,0.3,22,0.2,0.5,,
Rapsöl,,,0.0,0,100,900,6.9,60.2,28.3,,,0,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,30.08,,,0,0,0,,0,0,0,0,0,0,,
"Rapsöl HOLL (high oleic, low linolenic)",,,0.0,0,100,900,7,76,12,,,0,0.0,0,0,,,0,0,0,0,0,,0,0,0,0,27.45,,,0,0,0,,0,0,0,0,0,0,,
"Ratatouille, zubereitet",,,1.3,4.1,2.1,45,0.3,1.4,0.3,,,3.6,0.5,2.1,0,,,0.04,0.05,0.62,0.17,0.14,,21.1,0,36.4,0,1,,,13,230,21,,0.2,190,0.4,35,1.3,1,,
Reblochon,,,19.9,0,25.2,307,15.1,5.9,1.2,,,0,2.0,0,76,,,0.01,0.36,0.1,0.3,0.19,,25,1.5,Sp.,0.2,0.75,,,20,84,390,,2.2,800,0.1,320,k.A.,Sp.,,
"Reh, Ragout, roh",,,22.0,0,1.9,105,0.5,0.3,0.5,,,0,0.1,0,65,,,0.26,0.6,6.4,0.69,0.39,,6,6.3,0,0.3,0.76,,,20,310,3.7,,4.7,45,2.7,180,k.A.,0.8,,
"Reh, Schnitzel, roh",,,22.5,0,1.7,105,0.6,0.4,0.6,,,0,0.1,0,75,,,0.26,0.6,6.4,0.69,0.71,,6,6.3,0,0.3,0.76,,,22,330,4.2,,2.1,44,2.8,200,k.A.,0.8,,
Reibkäse,,,29.3,0,32.1,406,20.3,7.5,1.2,,,0,1.7,0,89,,,0.01,0.34,0.2,0.62,0.1,,14,1.91,0,0.7,0.57,,,41,98,1190,,4.2,680,0.5,730,k.A.,40,,
"Reisgetränk, nature",,,0.2,10.3,1.3,54,0.1,0.4,0.6,,,2.8,0.0,0.1,0,,,0.01,0,0.13,0.13,0,,1.6,0,0,0,0.46,,,6.8,31,5,,0.1,15,0,7.1,0.1,1,,
"Reisgetränk, nature mit Calcium angereichert",,,0.2,10.3,1.3,54,0.1,0.4,0.6,,,2.8,0.0,0.1,0,,,0.01,0,0.13,0.13,0,,1.6,0,0,0,0.46,,,6.8,31,120,,0.1,15,0.1,7.1,0.1,2.1,,
"Reis parboiled, gekocht in Salzwasser (unjodiert)",,,2.4,26.7,0.3,120,0.1,0.1,0.1,,,0.1,1.4,0.4,0,,,0.05,0.01,1.28,0.2,0.02,,3.1,0,0,0,0.02,,,11,29,24,,0.6,540,0.1,56,k.A.,1,,
"Reis parboiled, trocken",,,7.5,78.6,1,356,0.2,0.3,0.3,,,0.4,0.0,1.3,0,,,0.28,0.04,5.02,0.79,0.12,,13,0,0,0,0.05,,,32,160,58,,1.7,0.9,0.4,170,k.A.,2.2,,
"Reis poliert, gekocht in Salzwasser (unjodiert)",,,2.3,25.8,0.3,116,0.1,0.1,0.1,,,0.1,1.3,0.3,0,,,0.02,0.01,0.48,0.11,0.01,,4.5,0,0,0,0.02,,,8.8,15,6.6,,0.3,530,0.1,37,4.3,0.9,,
"Reis poliert, trocken",,,7.4,78,0.9,352,0.2,0.3,0.3,,,0.2,0.0,1,0,,,0.09,0.04,1.92,0.43,0.08,,19.3,0,0,0,0.05,,,24,85,5.8,,1.1,0.5,0.2,120,13,1.9,,
"Reis unpoliert, gekocht in Salzwasser (unjodiert)",,,2.7,25.7,1,126,0.2,0.3,0.3,,,0.2,1.5,1.8,0,,,0.07,0.01,1.22,0.29,0.02,,12.7,0,0,0,0.08,,,45,66,8.6,,0.6,610,0.4,59,k.A.,1.1,,
"Reis unpoliert, trocken",,,7.4,71.4,2.8,350,0.6,0.9,1,,,0.6,0.0,5,0,,,0.35,0.05,4.3,1.02,0.12,,48,0,0,0,0.2,,,120,220,11,,1.6,4.1,1.1,160,k.A.,2.2,,
"Rettich, roh",,,1.0,3.9,0.1,24,0,0,0,,,2.9,0.0,1.5,0,,,0.03,0.04,0.4,0.11,0.07,,30.1,0,15.1,0,0,,,6.9,270,34,,0.2,9.3,0.2,22,0.1,1.1,,
"Rhabarberkompott, gezuckert",,,0.7,18.8,0.2,84,0,0,0.1,,,18.8,0.0,2.1,0,,,0.01,0.02,0.16,0.05,0.04,,4.5,0,7.5,0,0.27,,,11,180,110,,0.1,2.2,0.2,16,0.4,1.9,,
"Rhabarberkuchen, gebacken (mit Blätterteig)",,,3.0,12.3,7.5,133,3.3,2.9,0.9,,,3,0.3,2.2,20,,,0.04,0.06,0.22,0.22,0.04,,7.7,0.08,6.8,0.2,0.95,,,13,220,110,,0.3,120,0.4,41,2,4.9,,
"Rhabarberkuchen, hausgemacht, gebacken (mit Kuchenteig)",,,3.3,13.1,7.3,136,3.3,2.8,0.9,,,3.1,0.2,2.3,20,,,0.04,0.06,0.22,0.22,0.06,,7.5,0.08,6.8,0.2,0.9,,,16,220,110,,0.4,100,0.5,51,2,4.9,,
"Rhabarber, roh",,,0.8,1.5,0.2,22,0.1,0,0.1,,,1.5,0.0,2.5,0,,,0.02,0.03,0.23,0.07,0.05,,8.5,0,12.1,0,0.31,,,14,240,130,,0.2,3,0.3,19,0.5,2.3,,
"Rind, Brust, gekocht (ohne Zugabe von Fett und Salz)",,,28.3,0,15.6,254,6.7,7.4,0.6,,,0,0.1,0,100,,,0.06,0.24,3.91,0.53,0.11,,3.3,4.6,0,0,0.53,,,18,230,5.3,,8,36,3.6,210,k.A.,0.5,,
"Rind, Brust, roh",,,18.9,0,12.5,188,5.4,5.9,0.5,,,0,0.1,0,60,,,0.09,0.18,4.7,0.53,0.17,,3,4.6,0,Sp.,0.43,,,18,270,4,,4.8,48,2.2,190,k.A.,0.3,,
"Rind, Eckstück, roh",,,22.6,0,2.3,111,1.1,0.9,0.1,,,0,0.1,0,55,,,0.09,0.17,4.5,0.59,Sp.,,9.9,2.2,Sp.,Sp.,Sp.,,,23,360,3.8,,3.9,50,2.2,200,6.1,3,,
"Rind, Entrecôte, ""medium"" gebraten (ohne Zusatz von Fett und Salz)",,,30.2,0,4.6,162,2,2,0.3,,,0,0.1,0,63,,,0.03,0.12,5.48,0.76,0.45,,7,1.34,0,0.4,0.68,,,23,290,6,,4.7,49,1.7,210,12,4.1,,
"Rind, Entrecôte, roh",,,23.2,0,4.5,133,2,1.9,0.3,,,0,0.1,0,46,,,0.05,0.1,5,0.69,0.73,,6,1.4,0,0.5,0.9,,,20,360,4.9,,3.4,42,1.3,180,9,3,,
"Rind, Filet, ""medium"" gebraten (ohne Zustatz von Fett und Salz)",,,27.7,0,4,147,1.8,1.5,0.3,,,0,0.1,0,47,,,0.08,0.15,4.91,1.07,0.13,,11.3,2,0,0,0.18,,,25,330,3.6,,5.9,48,2.9,190,12,0.1,,
"Rind, Filet, roh",,,21.9,0,4,123,1.8,1.5,0.3,,,0,0.1,0,35,,,0.1,0.13,4.6,1,0.19,,10,2,0,Sp.,0.24,,,22,340,3,,4.4,42,2.3,160,9,0.1,,
